tconst	averageRating	numVotes
tt0032139	6.3	32
tt0032140	7.8	10
tt0032141	6.1	7
tt0032142	6.1	187
tt0032143	7.8	12310
tt0032144	7.2	141
tt0032145	7.6	16035
tt0032146	6.2	281
tt0032148	7.3	15
tt0032149	6.1	191
tt0032150	7.7	441
tt0032151	4.8	32
tt0032152	7.0	1519
tt0032153	6.3	912
tt0032154	5.9	76
tt0032155	7.6	7283
tt0032156	7.9	3095
tt0032157	6.1	149
tt0032158	6.1	528
tt0032159	5.7	35
tt0032160	5.1	10
tt0032161	6.2	23
tt0032162	6.6	168
tt0032163	5.1	15
tt0032164	7.2	372
tt0032165	6.3	6
tt0032168	6.7	21
tt0032171	5.4	29
tt0032173	6.6	49
tt0032174	7.2	59
tt0032176	6.8	536
tt0032177	5.3	9
tt0032178	6.4	229
tt0032179	6.1	881
tt0032181	7.3	1627
tt0032182	5.8	16
tt0032183	6.6	36
tt0032184	7.2	113
tt0032185	6.0	122
tt0032186	8.1	1091
tt0032187	7.4	11
tt0032189	6.5	49
tt0032190	6.2	242
tt0032191	5.6	14
tt0032192	5.9	213
tt0032193	5.3	58
tt0032194	7.5	4239
tt0032195	5.0	19
tt0032198	5.2	131
tt0032199	4.9	7
tt0032201	5.9	68
tt0032205	6.4	235
tt0032206	6.8	752
tt0032207	5.6	235
tt0032208	6.2	6
tt0032209	6.6	970
tt0032211	6.4	127
tt0032213	6.7	9
tt0032214	6.3	127
tt0032215	4.6	1550
tt0032216	5.6	49
tt0032218	6.1	41
tt0032219	7.0	41
tt0032220	6.8	698
tt0032221	6.7	1157
tt0032222	6.8	8
tt0032223	5.0	12
tt0032225	6.1	173
tt0032226	7.0	29
tt0032227	5.6	7
tt0032228	5.2	6
tt0032229	6.4	59
tt0032230	6.6	104
tt0032231	5.9	82
tt0032232	5.2	70
tt0032233	8.2	9
tt0032234	7.2	6587
tt0032235	5.5	6
tt0032239	6.1	19
tt0032240	4.1	8
tt0032243	7.0	319
tt0032244	6.6	197
tt0032245	6.1	952
tt0032246	5.2	40
tt0032247	6.6	1402
tt0032248	5.7	6
tt0032249	6.1	70
tt0032251	7.0	482
tt0032252	5.8	144
tt0032253	6.3	60
tt0032254	6.7	193
tt0032255	6.5	157
tt0032256	5.9	428
tt0032257	5.3	9
tt0032258	6.3	1969
tt0032259	7.1	11
tt0032260	3.9	8
tt0032261	6.9	249
tt0032262	6.8	238
tt0032263	6.8	370
tt0032264	6.5	1538
tt0032265	4.0	8
tt0032268	7.2	48
tt0032269	7.2	483
tt0032270	8.0	472
tt0032271	6.7	523
tt0032272	6.5	41
tt0032273	7.1	2997
tt0032274	6.9	82
tt0032275	6.2	5
tt0032276	6.1	100
tt0032277	5.8	548
tt0032278	6.1	9
tt0032279	6.2	11
tt0032280	6.7	7
tt0032281	6.4	948
tt0032282	4.4	12
tt0032283	6.1	831
tt0032284	7.4	2071
tt0032285	7.0	2390
tt0032286	5.4	249
tt0032287	5.6	80
tt0032288	6.8	57
tt0032289	6.7	296
tt0032290	6.9	741
tt0032292	5.6	82
tt0032293	6.4	11
tt0032294	6.2	95
tt0032295	6.8	55
tt0032296	6.7	44
tt0032297	6.2	92
tt0032298	6.4	125
tt0032299	5.9	296
tt0032302	4.8	9
tt0032304	5.6	252
tt0032305	6.4	110
tt0032306	4.6	33
tt0032308	7.0	7
tt0032309	6.9	19
tt0032311	6.5	59
tt0032312	6.2	249
tt0032313	6.4	235
tt0032315	6.8	573
tt0032316	7.0	5
tt0032319	6.4	74
tt0032321	6.3	244
tt0032322	5.9	21
tt0032323	6.0	128
tt0032324	7.3	1460
tt0032325	7.3	1258
tt0032326	7.3	1196
tt0032327	4.4	18
tt0032328	4.8	41
tt0032329	5.3	74
tt0032330	6.3	52
tt0032331	6.3	103
tt0032332	4.7	22
tt0032333	6.1	146
tt0032334	6.2	33
tt0032335	7.8	12
tt0032336	5.7	28
tt0032337	6.6	55
tt0032338	7.4	3176
tt0032339	7.4	3452
tt0032340	6.5	102
tt0032341	6.2	136
tt0032342	7.3	2128
tt0032343	6.6	37
tt0032345	5.6	18
tt0032346	6.0	218
tt0032347	5.5	46
tt0032348	7.5	20
tt0032349	6.6	1328
tt0032350	6.9	48
tt0032352	5.8	194
tt0032353	6.3	393
tt0032354	6.2	202
tt0032355	6.9	28
tt0032356	6.9	988
tt0032358	5.9	109
tt0032359	6.2	218
tt0032361	6.1	62
tt0032362	7.0	20
tt0032364	5.4	31
tt0032365	3.4	5
tt0032366	6.2	412
tt0032367	6.6	31
tt0032368	6.8	147
tt0032369	5.7	192
tt0032371	7.9	385
tt0032373	5.9	157
tt0032375	7.6	24
tt0032376	6.7	1940
tt0032377	6.1	27
tt0032378	4.4	14
tt0032379	5.3	30
tt0032380	5.1	38
tt0032381	7.5	38
tt0032383	6.8	2298
tt0032384	6.7	221
tt0032386	7.5	49
tt0032387	6.1	81
tt0032390	5.6	2565
tt0032391	6.5	486
tt0032392	6.2	17
tt0032394	5.6	18
tt0032395	6.1	31
tt0032396	6.9	539
tt0032397	6.9	799
tt0032398	6.1	98
tt0032399	7.1	31
tt0032401	6.8	774
tt0032402	7.2	733
tt0032403	6.5	20
tt0032404	5.6	982
tt0032405	7.3	10
tt0032406	5.6	423
tt0032407	6.4	42
tt0032408	6.3	848
tt0032409	6.1	37
tt0032410	6.5	925
tt0032411	5.9	75
tt0032412	6.4	2161
tt0032413	7.4	1449
tt0032414	6.5	286
tt0032415	6.2	271
tt0032416	6.1	407
tt0032417	6.6	81
tt0032420	6.9	262
tt0032421	5.7	64
tt0032422	6.2	257
tt0032423	6.6	141
tt0032424	6.3	357
tt0032426	6.0	189
tt0032427	6.2	90
tt0032428	5.8	207
tt0032429	6.2	282
tt0032430	5.7	6
tt0032432	7.1	1488
tt0032433	6.0	109
tt0032434	7.7	61
tt0032435	6.8	8
tt0032438	6.3	138
tt0032439	6.3	833
tt0032440	6.1	21
tt0032442	5.5	8
tt0032443	6.1	41
tt0032444	6.4	19
tt0032445	6.5	50
tt0032446	6.8	24
tt0032447	7.0	832
tt0032448	6.7	33
tt0032449	5.7	163
tt0032452	6.5	20
tt0032455	7.8	86813
tt0032456	6.9	48
tt0032457	5.5	966
tt0032458	6.4	90
tt0032459	6.5	67
tt0032461	7.4	10
tt0032462	6.3	12
tt0032463	6.7	107
tt0032465	5.3	48
tt0032466	6.7	102
tt0032467	6.7	1720
tt0032468	5.4	21
tt0032470	7.2	625
tt0032471	6.1	92
tt0032472	6.2	128
tt0032473	6.1	127
tt0032474	5.8	100
tt0032475	6.8	1236
tt0032476	5.7	238
tt0032477	6.4	607
tt0032479	7.2	60
tt0032481	6.6	286
tt0032482	6.0	77
tt0032483	5.8	33
tt0032484	7.5	17895
tt0032485	6.0	21
tt0032487	6.8	248
tt0032488	5.7	9
tt0032489	4.4	11
tt0032490	6.4	86
tt0032491	5.8	9
tt0032492	6.2	28
tt0032494	7.3	61
tt0032495	7.0	17
tt0032496	8.0	393
tt0032497	7.1	8
tt0032498	5.9	9
tt0032499	5.2	103
tt0032501	4.3	15
tt0032502	7.5	24
tt0032503	6.4	171
tt0032504	5.5	162
tt0032505	6.0	210
tt0032507	6.4	232
tt0032508	5.3	97
tt0032509	6.0	48
tt0032511	5.6	140
tt0032512	6.6	51
tt0032513	7.0	96
tt0032514	6.1	51
tt0032515	6.4	81
tt0032516	5.2	15
tt0032518	6.1	13
tt0032520	7.2	2936
tt0032521	6.1	219
tt0032523	6.4	109
tt0032524	5.2	23
tt0032526	6.3	6
tt0032527	5.6	17
tt0032528	6.0	52
tt0032529	6.2	36
tt0032530	6.0	136
tt0032533	5.3	30
tt0032534	6.3	85
tt0032536	6.9	5009
tt0032537	5.4	5
tt0032538	7.0	68
tt0032539	6.4	334
tt0032542	6.2	67
tt0032543	5.8	153
tt0032544	7.0	520
tt0032546	7.4	31
tt0032547	7.0	7
tt0032549	5.5	38
tt0032550	6.3	155
tt0032551	8.0	84622
tt0032553	8.4	197426
tt0032554	7.3	3336
tt0032555	3.8	17
tt0032556	6.2	201
tt0032557	6.4	131
tt0032558	5.8	293
tt0032559	6.7	325
tt0032562	7.0	21
tt0032563	7.1	14
tt0032565	5.6	7
tt0032566	6.3	283
tt0032567	4.6	15
tt0032568	5.2	21
tt0032569	6.1	104
tt0032571	6.2	560
tt0032572	5.7	86
tt0032573	4.9	10
tt0032574	5.9	24
tt0032575	6.1	183
tt0032576	6.4	137
tt0032577	6.3	7
tt0032578	4.3	10
tt0032579	5.1	12
tt0032581	6.4	34
tt0032583	4.6	18
tt0032584	7.0	9
tt0032585	7.0	61
tt0032586	6.6	5
tt0032587	6.3	76
tt0032588	6.4	5
tt0032590	6.8	50
tt0032591	5.3	23
tt0032592	6.7	158
tt0032595	6.8	48
tt0032596	6.6	355
tt0032597	6.6	17
tt0032598	5.2	112
tt0032599	7.9	52301
tt0032600	6.0	42
tt0032601	5.0	44
tt0032602	5.6	108
tt0032603	6.5	97
tt0032604	6.4	107
tt0032605	6.0	43
tt0032606	6.0	173
tt0032607	6.4	23
tt0032608	4.1	12
tt0032609	6.5	406
tt0032610	7.0	965
tt0032611	8.1	422
tt0032612	6.2	1003
tt0032613	6.3	328
tt0032614	6.0	191
tt0032616	6.8	16
tt0032617	7.5	2910
tt0032618	5.2	80
tt0032619	6.1	69
tt0032620	6.9	190
tt0032621	6.6	15
tt0032622	5.8	65
tt0032624	6.2	144
tt0032625	7.1	9
tt0032626	7.3	6
tt0032627	6.5	11
tt0032629	5.7	24
tt0032634	4.3	100
tt0032635	6.5	3482
tt0032636	6.7	1373
tt0032637	6.1	2190
tt0032638	6.3	583
tt0032641	5.9	384
tt0032642	4.7	62
tt0032643	6.7	1063
tt0032644	6.5	509
tt0032645	6.2	98
tt0032648	7.4	8
tt0032651	7.0	1125
tt0032652	6.2	56
tt0032653	5.2	2904
tt0032655	6.1	418
tt0032656	6.5	86
tt0032657	5.8	5
tt0032659	5.4	25
tt0032660	5.0	27
tt0032662	4.4	30
tt0032663	5.4	73
tt0032665	6.8	46
tt0032666	5.0	23
tt0032667	6.1	78
tt0032668	5.5	124
tt0032669	7.4	84
tt0032670	6.3	405
tt0032671	7.0	3096
tt0032672	6.5	225
tt0032673	7.0	7
tt0032674	6.3	22
tt0032675	6.5	93
tt0032676	6.8	1693
tt0032677	5.2	139
tt0032678	7.0	21
tt0032679	5.1	64
tt0032680	6.2	65
tt0032681	5.0	38
tt0032682	6.8	9
tt0032683	6.6	61
tt0032684	5.9	37
tt0032685	5.9	41
tt0032686	6.4	605
tt0032687	6.3	285
tt0032688	7.3	23
tt0032690	5.8	150
tt0032692	7.7	6
tt0032693	6.5	30
tt0032694	6.1	25
tt0032695	6.1	15
tt0032696	6.6	54
tt0032699	6.6	264
tt0032700	6.2	94
tt0032701	7.6	11410
tt0032703	5.0	380
tt0032704	5.6	11
tt0032705	5.6	11
tt0032706	5.5	111
tt0032707	7.3	49
tt0032710	6.6	386
tt0032711	7.4	8
tt0032713	7.2	6
tt0032714	6.8	26
tt0032715	6.1	83
tt0032716	5.7	99
tt0032717	5.7	299
tt0032718	6.4	518
tt0032719	6.6	183
tt0032720	5.5	40
tt0032721	6.8	26
tt0032723	7.0	573
tt0032724	7.9	17
tt0032725	6.4	293
tt0032726	6.5	295
tt0032727	7.1	84
tt0032728	7.0	3797
tt0032729	6.3	405
tt0032730	6.6	121
tt0032731	6.4	25
tt0032732	6.1	73
tt0032733	6.4	822
tt0032734	4.6	19
tt0032738	5.6	14
tt0032739	6.7	13
tt0032740	6.9	28
tt0032741	5.2	189
tt0032742	6.2	296
tt0032743	6.0	35
tt0032744	5.8	143
tt0032745	6.3	23
tt0032746	7.0	397
tt0032747	6.5	252
tt0032748	6.6	60
tt0032749	5.3	23
tt0032750	6.0	101
tt0032751	6.9	40
tt0032753	6.7	692
tt0032756	4.9	9
tt0032759	5.6	11
tt0032760	6.0	41
tt0032761	5.7	119
tt0032762	7.5	9068
tt0032763	5.3	124
tt0032764	6.0	75
tt0032766	6.0	109
tt0032769	6.3	112
tt0032770	6.2	86
tt0032771	5.3	22
tt0032772	6.5	56
tt0032773	7.1	7
tt0032774	6.6	26
tt0032776	7.2	48
tt0032778	5.2	12
tt0032779	6.2	189
tt0032780	6.2	13
tt0032781	5.8	96
tt0032782	4.2	126
tt0032783	6.7	35
tt0032784	5.6	18
tt0032785	7.1	88
tt0032786	6.2	189
tt0032787	6.6	5
tt0032788	6.7	382
tt0032790	5.0	155
tt0032791	5.4	76
tt0032793	6.6	9
tt0032794	6.6	610
tt0032795	5.0	71
tt0032796	5.7	149
tt0032798	4.9	174
tt0032799	5.4	114
tt0032800	5.7	6
tt0032801	7.1	62
tt0032802	6.6	154
tt0032805	4.3	13
tt0032806	6.3	67
tt0032808	6.7	6
tt0032809	6.7	52
tt0032810	5.4	119
tt0032811	7.8	4406
tt0032812	6.7	47
tt0032814	7.3	868
tt0032815	7.2	933
tt0032816	5.2	21
tt0032817	5.2	20
tt0032818	6.1	3395
tt0032819	7.1	1134
tt0032820	5.8	209
tt0032821	4.5	30
tt0032822	7.9	12
tt0032823	6.1	389
tt0032824	6.9	14
tt0032825	7.4	70
tt0032828	6.8	2508
tt0032829	6.3	431
tt0032830	6.7	113
tt0032831	6.3	174
tt0032832	7.0	201
tt0032833	5.4	67
tt0032834	6.8	49
tt0032835	5.2	12
tt0032836	6.6	9
tt0032838	5.3	59
tt0032840	6.9	517
tt0032841	5.5	52
tt0032842	7.2	4414
tt0032843	5.8	35
tt0032844	7.5	6
tt0032845	8.2	495
tt0032846	6.4	886
tt0032847	5.4	147
tt0032848	5.6	44
tt0032849	5.9	16
tt0032850	6.6	1410
tt0032851	7.1	3203
tt0032854	6.8	124
tt0032855	7.7	394
tt0032856	6.8	169
tt0032857	5.8	12
tt0032858	6.3	37
tt0032859	7.9	8
tt0032860	5.9	90
tt0032861	5.1	8
tt0032862	4.6	14
tt0032863	5.7	115
tt0032864	5.3	39
tt0032867	6.9	8
tt0032868	5.6	54
tt0032869	6.0	148
tt0032870	4.8	25
tt0032871	5.7	1303
tt0032872	6.4	14
tt0032873	6.5	1530
tt0032874	6.6	103
tt0032875	5.0	5
tt0032876	6.2	12
tt0032877	8.1	44
tt0032879	5.2	9
tt0032880	5.8	48
tt0032881	6.6	2281
tt0032882	5.7	123
tt0032884	5.4	34
tt0032885	5.6	15
tt0032886	6.4	272
tt0032887	5.7	78
tt0032888	7.1	158
tt0032889	6.1	114
tt0032890	5.8	24
tt0032891	6.5	45
tt0032892	5.8	46
tt0032893	6.1	14
tt0032894	7.6	56
tt0032895	6.4	298
tt0032896	6.2	18
tt0032897	4.8	12
tt0032901	6.2	371
tt0032902	6.1	99
tt0032903	6.2	564
tt0032904	7.9	62149
tt0032908	6.2	40
tt0032909	5.9	203
tt0032910	7.4	127645
tt0032911	4.1	14
tt0032912	4.7	15
tt0032913	5.9	22
tt0032914	7.0	20
tt0032915	6.5	18
tt0032916	6.4	232
tt0032917	8.4	926
tt0032918	6.6	359
tt0032920	5.0	7
tt0032922	5.9	129
tt0032923	5.2	36
tt0032924	7.1	209
tt0032925	6.0	105
tt0032926	6.3	136
tt0032927	6.5	134
tt0032930	6.1	141
tt0032931	6.1	81
tt0032932	6.8	172
tt0032933	6.3	258
tt0032935	6.9	152
tt0032936	6.1	10
tt0032937	6.8	133
tt0032939	6.6	87
tt0032940	6.0	35
tt0032941	6.8	221
tt0032943	7.4	7236
tt0032945	4.8	5
tt0032946	6.9	1284
tt0032947	5.6	43
tt0032948	6.9	28
tt0032949	6.1	28
tt0032953	7.8	1793
tt0032954	6.9	477
tt0032955	6.6	103
tt0032957	8.1	9
tt0032958	6.7	41
tt0032959	6.0	51
tt0032960	7.1	295
tt0032961	6.5	108
tt0032963	6.3	760
tt0032965	5.9	23
tt0032966	6.1	17
tt0032967	6.6	90
tt0032968	5.9	16
tt0032970	6.9	55
tt0032971	6.3	62
tt0032972	6.5	79
tt0032973	5.9	39
tt0032976	8.1	119333
tt0032980	6.0	55
tt0032981	7.6	4389
tt0032983	6.6	2823
tt0032984	7.3	23
tt0032985	7.1	12
tt0032986	6.9	314
tt0032987	7.1	65
tt0032989	6.8	12
tt0032990	6.3	26
tt0032992	7.2	657
tt0032993	6.8	3472
tt0032994	7.8	8
tt0032995	7.4	341
tt0032996	6.9	54
tt0032997	6.0	23
tt0032998	5.8	6
tt0032999	7.1	24
tt0033000	5.7	46
tt0033002	7.0	60
tt0033003	4.9	27
tt0033004	4.8	9
tt0033006	7.3	29
tt0033007	5.7	120
tt0033009	6.2	57
tt0033011	5.5	66
tt0033012	3.6	34
tt0033013	6.6	619
tt0033014	6.1	686
tt0033016	6.9	169
tt0033017	6.5	169
tt0033018	5.7	40
tt0033019	5.0	6
tt0033020	6.7	159
tt0033021	6.3	3211
tt0033022	7.2	2447
tt0033023	5.8	15
tt0033024	6.4	399
tt0033025	7.0	6
tt0033026	4.9	7
tt0033027	6.4	34
tt0033028	7.7	8966
tt0033029	5.8	1296
tt0033031	6.4	121
tt0033032	6.7	10
tt0033035	7.1	23
tt0033037	5.4	149
tt0033038	6.8	1144
tt0033039	6.6	15
tt0033040	7.1	252
tt0033041	6.4	130
tt0033042	6.9	15
tt0033043	6.6	47
tt0033044	6.3	92
tt0033045	8.1	26832
tt0033046	6.5	95
tt0033047	6.8	123
tt0033048	7.1	38
tt0033049	7.4	56
tt0033050	6.6	186
tt0033053	6.9	17
tt0033054	6.9	7
tt0033055	5.5	13
tt0033056	4.3	184
tt0033057	5.7	24
tt0033058	5.6	46
tt0033059	6.1	340
tt0033060	5.2	56
tt0033061	6.3	132
tt0033062	6.1	363
tt0033063	5.2	6
tt0033064	5.2	14
tt0033065	5.7	168
tt0033066	5.9	72
tt0033067	5.6	56
tt0033068	7.4	13
tt0033069	6.3	12
tt0033070	5.4	32
tt0033073	6.7	24
tt0033074	5.1	24
tt0033075	3.9	194
tt0033076	6.3	665
tt0033077	6.1	18
tt0033078	6.4	82
tt0033081	6.6	200
tt0033082	6.4	126
tt0033083	6.4	165
tt0033084	7.5	24
tt0033085	4.6	7
tt0033086	6.3	143
tt0033087	5.8	16
tt0033088	5.8	117
tt0033089	7.4	8
tt0033090	6.6	77
tt0033091	5.5	100
tt0033092	6.1	111
tt0033094	5.7	54
tt0033095	6.8	270
tt0033096	3.8	16
tt0033097	6.0	100
tt0033098	6.1	74
tt0033099	6.6	132
tt0033100	6.6	236
tt0033101	6.9	111
tt0033102	5.7	15
tt0033103	3.8	5
tt0033104	5.8	50
tt0033105	6.9	2175
tt0033106	6.2	38
tt0033107	6.9	3523
tt0033108	5.7	39
tt0033110	6.9	1402
tt0033111	5.4	10
tt0033113	6.5	123
tt0033115	7.3	13
tt0033116	5.1	42
tt0033117	5.9	1093
tt0033118	6.8	158
tt0033119	6.1	112
tt0033121	4.9	44
tt0033122	6.1	238
tt0033123	6.9	183
tt0033124	6.4	391
tt0033125	7.4	50
tt0033126	5.5	11
tt0033127	6.0	12
tt0033129	7.4	7
tt0033131	6.9	155
tt0033132	5.8	64
tt0033133	5.9	111
tt0033134	6.8	314
tt0033135	5.7	416
tt0033137	5.7	275
tt0033138	5.9	170
tt0033139	6.2	105
tt0033140	6.2	151
tt0033142	6.2	20
tt0033143	6.7	40
tt0033144	6.0	487
tt0033145	6.1	170
tt0033146	6.4	174
tt0033147	6.6	7
tt0033148	5.5	24
tt0033149	7.3	7000
tt0033150	6.2	355
tt0033152	7.5	11657
tt0033153	7.0	804
tt0033154	6.4	143
tt0033155	6.6	69
tt0033157	6.4	253
tt0033158	6.0	64
tt0033159	6.3	696
tt0033160	7.0	173
tt0033161	5.2	47
tt0033162	6.7	6
tt0033163	7.7	6
tt0033165	6.4	52
tt0033166	6.2	180
tt0033167	6.4	445
tt0033169	6.6	398
tt0033170	6.3	200
tt0033171	6.4	123
tt0033172	4.4	14
tt0033173	6.1	748
tt0033174	6.5	1275
tt0033175	6.7	1217
tt0033176	6.7	26
tt0033177	6.6	64
tt0033178	4.4	42
tt0033179	7.3	22
tt0033180	6.5	71
tt0033181	5.8	36
tt0033182	7.4	8
tt0033184	6.0	27
tt0033185	6.2	60
tt0033186	6.6	50
tt0033187	5.7	190
tt0033188	7.1	786
tt0033189	5.8	35
tt0033190	6.3	645
tt0033191	6.0	388
tt0033193	6.8	5
tt0033195	6.2	6
tt0033196	6.1	96
tt0033197	6.2	21
tt0033198	6.4	85
tt0033199	5.8	17
tt0033201	5.4	53
tt0033203	6.1	34
tt0033204	7.1	59
tt0033205	5.6	80
tt0033206	6.2	6
tt0033207	7.6	28
tt0033208	5.3	41
tt0033209	6.4	86
tt0033210	7.8	10
tt0033214	5.9	253
tt0033216	6.6	30
tt0033218	5.5	23
tt0033219	4.6	13
tt0033220	6.9	80
tt0033221	6.7	696
tt0033224	5.5	217
tt0033225	7.3	17
tt0033226	6.8	2163
tt0033227	6.0	53
tt0033228	5.0	7
tt0033229	7.0	320
tt0033230	7.6	7
tt0033231	4.1	8
tt0033232	3.4	8
tt0033233	6.6	109
tt0033234	5.8	201
tt0033235	6.7	42
tt0033236	6.2	96
tt0033238	7.8	8728
tt0033239	4.9	14
tt0033240	4.7	12
tt0033241	5.4	12
tt0033242	7.5	6
tt0033243	6.3	64
tt0033244	7.5	66
tt0033246	6.1	264
tt0033247	4.2	15
tt0033248	6.0	6
tt0033249	7.3	7
tt0033250	6.1	17
tt0033251	6.2	26
tt0033252	6.1	28
tt0033253	7.4	4988
tt0033254	6.5	634
tt0033257	7.0	42
tt0033259	6.5	65
tt0033260	7.8	1355
tt0033262	6.4	13
tt0033263	6.5	55
tt0033265	5.2	157
tt0033266	6.4	122
tt0033267	6.8	113
tt0033268	7.0	695
tt0033269	6.5	43
tt0033270	6.6	55
tt0033271	6.8	12
tt0033272	6.7	22
tt0033273	6.1	163
tt0033274	6.2	31
tt0033275	6.6	99
tt0033276	6.5	213
tt0033277	5.9	32
tt0033279	5.7	276
tt0033280	5.6	79
tt0033281	8.1	777
tt0033282	7.6	1423
tt0033283	6.3	1063
tt0033284	6.4	33
tt0033285	6.3	90
tt0033286	5.9	187
tt0033287	6.0	120
tt0033288	6.5	358
tt0033289	6.8	1027
tt0033290	7.6	13
tt0033291	7.6	10
tt0033292	5.0	59
tt0033293	5.4	14
tt0033294	5.7	33
tt0033296	4.1	8
tt0033297	5.8	10
tt0033298	7.5	32
tt0033300	4.7	12
tt0033303	4.8	30
tt0033304	4.9	62
tt0033306	6.5	11
tt0033307	6.1	151
tt0033309	5.7	25
tt0033310	6.7	48
tt0033311	5.8	29
tt0033312	8.3	492
tt0033313	5.2	70
tt0033314	6.6	814
tt0033315	6.7	35
tt0033316	4.9	7
tt0033317	7.3	1089
tt0033319	5.9	433
tt0033320	7.2	95
tt0033323	5.2	298
tt0033324	6.4	650
tt0033325	7.8	455
tt0033326	5.7	94
tt0033327	6.4	30
tt0033328	5.6	83
tt0033329	6.2	98
tt0033330	5.3	32
tt0033331	5.8	109
tt0033332	5.9	130
tt0033333	3.8	8
tt0033334	6.3	6
tt0033335	5.0	11
tt0033336	6.0	74
tt0033337	6.3	464
tt0033340	6.6	11
tt0033341	5.7	6
tt0033342	6.8	452
tt0033343	7.2	42
tt0033345	6.5	26
tt0033346	7.4	64
tt0033347	5.6	8
tt0033348	6.4	92
tt0033349	7.8	19
tt0033350	5.0	11
tt0033351	6.5	123
tt0033352	5.6	40
tt0033353	6.6	39
tt0033354	6.2	85
tt0033355	6.9	482
tt0033356	7.3	1251
tt0033357	7.1	405
tt0033358	6.2	92
tt0033359	6.8	79
tt0033361	5.3	172
tt0033362	6.1	55
tt0033363	5.9	47
tt0033364	5.6	15
tt0033365	6.8	541
tt0033366	6.3	129
tt0033367	6.0	154
tt0033368	5.9	211
tt0033369	5.8	261
tt0033370	5.8	148
tt0033371	7.0	517
tt0033372	5.9	109
tt0033373	7.8	10526
tt0033374	6.1	30
tt0033375	6.1	114
tt0033376	4.9	15
tt0033378	6.7	149
tt0033379	5.6	108
tt0033380	6.3	6
tt0033382	6.7	530
tt0033383	5.8	721
tt0033384	5.4	60
tt0033385	6.5	42
tt0033386	6.3	34
tt0033387	5.5	18
tt0033388	6.7	4653
tt0033389	5.6	860
tt0033390	5.5	155
tt0033391	6.1	59
tt0033392	6.1	53
tt0033393	6.6	46
tt0033394	5.8	59
tt0033395	6.0	18
tt0033396	6.4	341
tt0033397	6.3	1464
tt0033398	6.7	290
tt0033399	5.2	49
tt0033400	5.7	128
tt0033401	5.7	15
tt0033402	5.7	13
tt0033403	6.7	218
tt0033404	6.9	216
tt0033405	6.9	2296
tt0033406	5.4	499
tt0033407	6.9	1733
tt0033408	6.7	327
tt0033409	6.8	952
tt0033410	6.5	26
tt0033411	4.7	17
tt0033412	6.2	13
tt0033414	6.3	364
tt0033415	7.7	23
tt0033416	6.5	22
tt0033417	6.3	18
tt0033418	6.3	9
tt0033419	7.1	8
tt0033420	7.8	18
tt0033421	6.1	18
tt0033422	6.8	76
tt0033423	5.1	34
tt0033424	6.0	147
tt0033425	7.0	120
tt0033426	5.3	51
tt0033427	5.5	35
tt0033428	6.2	536
tt0033429	7.8	13
tt0033430	5.8	115
tt0033431	5.3	9
tt0033432	7.0	2922
tt0033435	5.7	272
tt0033436	7.1	3895
tt0033437	6.6	93
tt0033438	6.0	186
tt0033439	5.5	184
tt0033440	5.6	36
tt0033441	5.5	54
tt0033442	7.2	46
tt0033443	7.1	15
tt0033445	7.6	18
tt0033446	6.7	133
tt0033447	7.8	11
tt0033448	6.5	487
tt0033449	5.7	10
tt0033451	5.5	40
tt0033452	6.0	192
tt0033453	6.3	84
tt0033454	4.9	15
tt0033455	6.8	548
tt0033456	6.2	181
tt0033457	7.0	506
tt0033458	7.1	1219
tt0033459	6.5	628
tt0033460	7.3	892
tt0033461	6.1	93
tt0033462	5.5	45
tt0033464	6.2	247
tt0033465	7.0	83
tt0033466	6.2	153
tt0033467	8.3	389402
tt0033468	4.0	9
tt0033469	4.9	205
tt0033472	6.2	44
tt0033473	6.2	116
tt0033475	7.1	60
tt0033476	6.8	55
tt0033477	7.1	1693
tt0033478	6.2	105
tt0033479	6.6	104
tt0033482	6.7	52
tt0033484	6.5	397
tt0033485	6.6	39
tt0033486	6.3	220
tt0033488	6.9	39
tt0033489	6.6	336
tt0033490	6.5	606
tt0033491	6.8	1006
tt0033492	6.3	6
tt0033493	5.7	127
tt0033495	6.0	51
tt0033496	6.3	228
tt0033497	5.3	56
tt0033498	6.5	112
tt0033499	6.6	47
tt0033500	5.2	63
tt0033501	5.5	61
tt0033502	7.5	89
tt0033503	6.3	45
tt0033505	6.2	72
tt0033506	4.4	5
tt0033507	6.4	51
tt0033508	6.0	110
tt0033509	4.7	44
tt0033510	5.6	64
tt0033511	6.3	394
tt0033512	6.5	360
tt0033513	5.6	40
tt0033514	5.7	41
tt0033516	7.0	8
tt0033517	6.6	750
tt0033519	7.2	1110
tt0033520	7.1	8
tt0033521	6.3	18
tt0033522	6.1	19
tt0033523	6.5	266
tt0033524	6.4	20
tt0033525	6.3	436
tt0033526	5.8	82
tt0033527	5.4	12
tt0033528	7.1	7
tt0033529	6.8	10
tt0033530	6.3	907
tt0033531	5.6	42
tt0033532	7.6	4508
tt0033533	7.6	3588
tt0033535	6.3	267
tt0033536	6.0	30
tt0033537	6.5	1571
tt0033539	5.2	49
tt0033543	5.6	7
tt0033544	6.9	596
tt0033546	6.7	134
tt0033547	5.3	126
tt0033548	5.7	34
tt0033549	5.8	19
tt0033550	6.9	90
tt0033551	6.8	51
tt0033552	7.2	30
tt0033553	6.8	8098
tt0033554	6.4	237
tt0033555	6.4	277
tt0033556	6.0	20
tt0033557	7.0	5
tt0033558	6.5	967
